"Year" "FID" "SDR_f" "SDR_m" "Gap"
"392" 1999 "FRF31" 741.887990079002 1388.48894400461 646.600953925613
"393" 1999 "FRF32" 727.682122362624 1426.93746138342 699.255339020798
"394" 1999 "FRF33" 818.005239111856 1433.25905092289 615.253811811035
"395" 1999 "FRF34" 739.736516712618 1396.85424388228 657.117727169661
"396" 1999 "FRG01" 656.099653777352 1302.18161239404 646.081958616689
"397" 1999 "FRG02" 642.934205097738 1176.63726007592 533.703054978179
"398" 1999 "FRG03" 599.167261085454 1139.0260541025 539.858793017051
"399" 1999 "FRG04" 649.973606509365 1195.43251616805 545.45890965868
"400" 1999 "FRG05" 628.912031508127 1244.26625308402 615.354221575891
"401" 1999 "FRH01" 722.501118303135 1429.33555813766 706.834439834521
"402" 1999 "FRH02" 750.184400527719 1487.84187005844 737.65746953072
"403" 1999 "FRH03" 672.37421008788 1253.86642719106 581.492217103177
"404" 1999 "FRH04" 705.369361463302 1408.73458157423 703.365220110932
"405" 1999 "FRI11" 658.696001208657 1217.03162345995 558.33562225129
"406" 1999 "FRI12" 663.598963895275 1248.38216057472 584.783196679442
"407" 1999 "FRI13" 660.185352238836 1263.4856703996 603.300318160762
"408" 1999 "FRI14" 638.54986157706 1187.37005034659 548.820188769525
"409" 1999 "FRI15" 643.935281668472 1243.92411727299 599.988835604516
"410" 1999 "FRI21" 663.860972380913 1247.69022035095 583.829247970039
"411" 1999 "FRI22" 715.391642125766 1348.57232017704 633.180678051276
"412" 1999 "FRI23" 654.779864808632 1259.1139666813 604.33410187267
"413" 1999 "FRI31" 638.566397881073 1231.86011832788 593.29372044681
"414" 1999 "FRI32" 655.553342455214 1237.93736984086 582.384027385647
"415" 1999 "FRI33" 625.890545412951 1130.83965963731 504.949114224363
"416" 1999 "FRI34" 641.065806831881 1189.57558587112 548.509779039237
"417" 1999 "FRJ11" 676.426643530434 1189.68069104823 513.254047517796
"418" 1999 "FRJ12" 685.66966246504 1256.08018082721 570.410518362172
"419" 1999 "FRJ13" 674.405114585651 1230.37364684404 555.968532258394
"420" 1999 "FRJ14" 649.869372189941 1203.27157947564 553.402207285696
"421" 1999 "FRJ15" 679.918559248556 1268.71340891581 588.794849667257
"422" 1999 "FRJ21" 673.306905705327 1222.69776770502 549.390861999692
"423" 1999 "FRJ22" 623.721466083764 1134.16825891322 510.446792829453
"424" 1999 "FRJ23" 641.629158752362 1131.29778722736 489.668628474996
"425" 1999 "FRJ24" 626.279653173321 1123.38337065728 497.103717483959
"426" 1999 "FRJ25" 624.528260339092 1162.5101313839 537.981871044808
"427" 1999 "FRJ26" 693.666195225095 1253.99223853382 560.326043308722
"428" 1999 "FRJ27" 613.855484515696 1107.49748142589 493.641996910193
"429" 1999 "FRJ28" 657.93938515172 1161.39838785733 503.459002705613
"430" 1999 "FRK11" 703.211403289576 1347.90317423543 644.691770945854
"431" 1999 "FRK12" 680.63999576705 1327.21590811405 646.575912347004
"432" 1999 "FRK13" 691.377944542735 1340.81578744775 649.437842905018
"433" 1999 "FRK14" 708.071951108342 1362.67820984631 654.60625873797
"434" 1999 "FRK21" 655.278782878647 1179.05474981192 523.775966933272
"435" 1999 "FRK22" 649.701808210764 1246.66053833202 596.958730121261
"436" 1999 "FRK23" 660.573374291062 1233.87515913353 573.301784842472
"437" 1999 "FRK24" 670.843965962565 1184.00552656702 513.161560604459
"438" 1999 "FRK25" 680.933203976538 1261.94080978417 581.007605807632
"439" 1999 "FRK26" 644.048001378674 1172.48805140114 528.44005002247
"440" 1999 "FRK27" 676.79321223104 1255.74167330246 578.948461071417
"441" 1999 "FRK28" 637.39169977612 1182.03549601247 544.643796236345
"442" 1999 "FRL01" 625.205593324488 1147.47630026671 522.270706942222
"443" 1999 "FRL02" 607.445466294129 1151.65463091882 544.209164624687
"444" 1999 "FRL03" 652.775234298657 1165.76117134082 512.985937042162
"445" 1999 "FRL04" 697.510166653881 1267.10349846513 569.593331811249
"446" 1999 "FRL05" 642.725888308911 1208.11481162357 565.388923314664
"447" 1999 "FRL06" 676.575758043498 1270.71669126042 594.140933216917
"448" 1999 "FRM01" 672.671679052461 1212.76629504157 540.09461598911
"449" 1999 "SK010" 1119.3079606393 1762.44584090787 643.137880268565
"450" 1999 "SK021" 1244.77112025371 2032.09925517274 787.328134919028
"451" 1999 "SK022" 1102.33939161605 1864.78648123599 762.447089619942
"452" 1999 "SK023" 1236.96278464273 2150.27482127126 913.312036628528
"453" 1999 "SK031" 1122.85578104604 2073.79433521908 950.938554173039
"454" 1999 "SK032" 1218.35998402432 2156.49277808731 938.132794062989
"455" 1999 "SK041" 1152.86808326833 1935.87835851951 783.010275251174
"456" 1999 "SK042" 1228.0264037786 2094.57772928635 866.551325507742
"457" 2002 "AT11" 850.928864400844 1400.87966963031 549.950805229467
"458" 2002 "AT12" 855.285466781001 1377.10849151294 521.823024731938
"459" 2002 "AT13" 857.041859528739 1345.00022543752 487.958365908784
"460" 2002 "AT21" 755.57069049837 1274.46867069302 518.897980194652
"461" 2002 "AT22" 797.515116105256 1315.2400250677 517.724908962446
"462" 2002 "AT31" 803.018250490451 1297.17351328814 494.155262797691
"463" 2002 "AT32" 799.958259482872 1194.69087154329 394.732612060418
"464" 2002 "AT33" 735.771553780385 1156.42243726815 420.65088348776
"465" 2002 "AT34" 751.853773190747 1193.36773216634 441.513958975588
"466" 2002 "CH01" 784.429032155774 1269.73591573389 485.306883578115
"467" 2002 "CH02" 613.60173734303 998.675993302817 385.074255959787
"468" 2002 "CH03" 695.908005853683 1066.11536170334 370.207355849657
"469" 2002 "CH04" 704.406927571366 1054.99652069698 350.589593125619
"470" 2002 "CH05" 692.395158824879 1113.0684984611 420.673339636218
"471" 2002 "CH06" 688.760232330493 1053.47879000193 364.718557671441
"472" 2002 "CH07" 612.457618718923 1015.39554272347 402.937924004546
"473" 2002 "CZ01" 1033.82495565284 1569.39781885226 535.572863199423
"474" 2002 "CZ02" 1172.75740931309 1823.85531448767 651.09790517458
"475" 2002 "CZ03" 1117.80881312877 1767.31234555121 649.503532422435
"476" 2002 "CZ04" 1264.23146313723 2016.24179213953 752.010329002298
"477" 2002 "CZ05" 1101.49496253793 1733.28533939001 631.790376852086
"478" 2002 "CZ06" 1043.24727876362 1699.26275912564 656.015480362011
"479" 2002 "CZ07" 1058.06578207241 1736.50043024449 678.434648172076
"480" 2002 "CZ08" 1142.47831201191 1954.74318494042 812.264872928514
"481" 2002 "DE1001" 910.315902620943 1406.45665271775 496.140750096811
"482" 2002 "DE101" 835.138931735302 1295.05281156776 459.913879832454
"483" 2002 "DE102" 866.490527012273 1285.56146667661 419.070939664333
"484" 2002 "DE103" 808.975211523088 1314.0039594019 505.028747878808
"485" 2002 "DE104" 832.030347787991 1255.45678801269 423.4264402247
"486" 2002 "DE105" 883.407150639048 1347.24063431119 463.833483672144
"487" 2002 "DE1101" 865.071776262393 1337.25677258761 472.184996325218
"488" 2002 "DE1201" 846.674699306283 1362.0933413152 515.41864200892
"489" 2002 "DE1202" 873.684903169528 1485.97910304971 612.294199880184
"490" 2002 "DE1203" 851.431767547216 1401.77975518934 550.347987642124
"491" 2002 "DE1204" 913.819968710367 1429.02976635373 515.20979764336
"492" 2002 "DE1205" 902.899888563296 1449.80332319053 546.903434627233
"493" 2002 "DE1301" 870.64938450089 1471.36680585551 600.717421354625
"494" 2002 "DE1302" 846.861730908623 1368.16607497357 521.30434406495
"495" 2002 "DE1303" 911.309930252205 1502.41974949522 591.109819243013
"496" 2002 "DE1304" 872.839232717353 1438.35044696097 565.51121424362
"497" 2002 "DE1401" 768.093907587233 1218.31931058351 450.225402996278
"498" 2002 "DE1402" 811.033473410071 1377.94497474379 566.911501333722
"499" 2002 "DE1403" 844.989103308572 1389.47910839092 544.490005082353
"500" 2002 "DE1404" 817.18945124343 1350.58594148642 533.396490242989
"501" 2002 "DE1501" 917.140824515477 1577.55568294968 660.414858434205
"502" 2002 "DE1502" 864.568714891291 1461.98015566563 597.411440774335
"503" 2002 "DE1503" 885.609050236668 1473.31249580146 587.703445564796
"504" 2002 "DE1504" 903.786331066424 1484.60013693449 580.813805868061
"505" 2002 "DE1601" 886.095198353342 1421.0597311263 534.964532772958
"506" 2002 "DE1602" 890.922354310442 1476.94915395235 586.026799641905
"507" 2002 "DE1603" 821.508732383319 1389.76944353881 568.260711155494
"508" 2002 "DE1604" 917.930597086954 1422.09870924839 504.168112161439
"509" 2002 "DE201" 839.160906155896 1311.48910770292 472.328201547023
"510" 2002 "DE301" 824.006596442606 1325.36808997627 501.361493533662
"511" 2002 "DE302" 848.491178964107 1343.52791011424 495.036731150135
"512" 2002 "DE303" 837.395221479329 1318.24890989894 480.853688419614
"513" 2002 "DE304" 830.965463129897 1323.68561932105 492.720156191157
"514" 2002 "DE305" 843.187445335066 1339.24180344141 496.054358106349
"515" 2002 "DE306" 841.526533112133 1271.33484956997 429.808316457837
"516" 2002 "DE307" 809.913730661108 1307.62310205173 497.70937139062
"517" 2002 "DE308" 836.219233678859 1330.56135788458 494.342124205721
"518" 2002 "DE309" 851.872320721652 1384.36538806094 532.493067339292
"519" 2002 "DE310" 812.041337711608 1280.70072410593 468.659386394326
"520" 2002 "DE311" 779.451192190623 1289.72314151086 510.271949320238
"521" 2002 "DE312" 847.622718266287 1352.27319855824 504.65048029195
"522" 2002 "DE313" 835.571084724721 1323.3539160318 487.782831307078
"523" 2002 "DE401" 810.381424816216 1341.43220330963 531.050778493417
"524" 2002 "DE501" 875.432143392573 1386.20394593678 510.771802544206
"525" 2002 "DE502" 850.402456091083 1377.04561868656 526.643162595474
"526" 2002 "DE503" 768.213720887585 1235.14531720852 466.931596320932
"527" 2002 "DE504" 866.224928365622 1435.85773041304 569.632802047423
"528" 2002 "DE505" 788.804124330134 1222.34036189229 433.536237562156
"529" 2002 "DE506" 876.458978290378 1402.72919627939 526.27021798901
"530" 2002 "DE507" 893.273550772699 1426.92724123657 533.653690463869
"531" 2002 "DE508" 853.265480901454 1331.63482292857 478.369342027113
"532" 2002 "DE509" 908.292793272492 1471.66574634423 563.372953071736
"533" 2002 "DE510" 858.538376589919 1288.33953626793 429.801159678013
"534" 2002 "DE511" 791.188821254648 1266.36770160032 475.178880345669
"535" 2002 "DE512" 796.09536582112 1304.89754417205 508.802178350934
"536" 2002 "DE513" 819.198399460106 1255.23207704921 436.033677589106
"537" 2002 "DE601" 820.325196494277 1319.528489688 499.203293193719
"538" 2002 "DE602" 823.585815880752 1343.55957482271 519.97375894196
"539" 2002 "DE603" 760.392286171986 1234.52673702852 474.134450856538
"540" 2002 "DE604" 793.312621159623 1239.17624051776 445.863619358141
"541" 2002 "DE605" 829.499329958171 1278.74124008221 449.241910124042
"542" 2002 "DE701" 842.459221708473 1314.06560160967 471.606379901194
"543" 2002 "DE702" 820.412141975844 1278.28688102391 457.874739048063
"544" 2002 "DE703" 825.098409004499 1284.66025460256 459.561845598066
"545" 2002 "DE704" 784.708134723929 1305.11521102171 520.407076297786
"546" 2002 "DE705" 902.120854305096 1387.65421340635 485.533359101253
"547" 2002 "DE801" 771.72561563988 1174.12990762608 402.4042919862
"548" 2002 "DE802" 731.967457938284 1206.56148098386 474.594023045571
"549" 2002 "DE803" 777.464452067422 1222.91422782448 445.449775757057
"550" 2002 "DE804" 761.656019871324 1158.89104350049 397.235023629167
"551" 2002 "DE805" 791.456126126945 1219.86462673426 428.408500607315
"552" 2002 "DE806" 745.359881329934 1171.51482381361 426.154942483672
"553" 2002 "DE807" 769.231981108189 1231.19562815445 461.963647046265
"554" 2002 "DE808" 775.429460935912 1242.80502867963 467.37556774372
"555" 2002 "DE809" 770.864982087658 1195.94575007345 425.080767985787
"556" 2002 "DE810" 726.122808559797 1133.55151378131 407.428705221517
"557" 2002 "DE811" 756.40995330206 1166.69283215216 410.282878850099
"558" 2002 "DE812" 808.799633413275 1281.20374498305 472.404111569778
"559" 2002 "DE901" 764.069467439682 1183.21761396111 419.148146521427
"560" 2002 "DE902" 808.868777612025 1272.94929129126 464.080513679235
"561" 2002 "DE903" 768.829051387233 1195.70969892956 426.880647542322
"562" 2002 "DE904" 784.796266418976 1257.98019047464 473.183924055662
"563" 2002 "DE905" 836.967226459398 1354.61891509814 517.651688638738
"564" 2002 "DE906" 822.409177172176 1286.59902878337 464.189851611193
"565" 2002 "DE907" 808.575415225071 1244.17883606674 435.60342084167
"566" 2002 "DE908" 861.399575021058 1253.66957326539 392.269998244336
"567" 2002 "DE909" 814.056666978064 1326.61168147183 512.555014493761
"568" 2002 "DE910" 736.667136815706 1104.9498492404 368.282712424696
"569" 2002 "DE911" 858.318940024922 1400.59683499705 542.277894972131
"570" 2002 "DE912" 819.115056949932 1359.11293221999 539.997875270056
"571" 2002 "DE913" 749.872815005378 1168.91486492342 419.042049918038
"572" 2002 "DE914" 859.637471358554 1413.92364316184 554.286171803287
"573" 2002 "DE915" 818.867705724974 1324.19218718511 505.324481460137
"574" 2002 "DE916" 802.759038426117 1219.45459942513 416.695560999009
"575" 2002 "DE917" 807.992015371315 1300.92128937784 492.929274006522
"576" 2002 "DE918" 782.797460965412 1219.21067335354 436.413212388126
"577" 2002 "DK01" 941.444399167581 1446.4669060102 505.022506842618
"578" 2002 "DK02" 954.816100958061 1427.81742273614 473.001321778082
"579" 2002 "DK03" 888.66000706789 1357.2968124259 468.636805358015
"580" 2002 "DK04" 891.842456183511 1327.11871025067 435.276254067161
"581" 2002 "DK05" 938.157306041698 1347.55809537758 409.400789335879
"582" 2002 "FR101" 666.200174082599 1059.30861325386 393.108439171261
"583" 2002 "FR102" 709.608256099889 1226.32310432995 516.714848230066
"584" 2002 "FR103" 630.990540036841 1044.45386876196 413.463328725122
"585" 2002 "FR104" 651.191169690351 1097.93916793297 446.747998242621
"586" 2002 "FR105" 642.187164701278 1045.86399404314 403.676829341865
"587" 2002 "FR106" 747.918470911502 1253.60108297637 505.682612064868
"588" 2002 "FR107" 686.193892131354 1143.06522878011 456.871336648754
"589" 2002 "FR108" 704.311906569571 1155.09832532802 450.786418758452
"590" 2002 "FRB01" 724.779954516609 1318.02365506014 593.243700543535
"591" 2002 "FRB02" 675.300466441664 1181.62700938869 506.326542947027
"592" 2002 "FRB03" 687.248379788417 1280.70630254459 593.457922756177
"593" 2002 "FRB04" 624.955196236481 1115.1938147017 490.238618465221
"594" 2002 "FRB05" 665.195034583359 1179.34013037416 514.145095790799
"595" 2002 "FRB06" 678.909251897495 1128.6420823295 449.732830432008
"596" 2002 "FRC11" 621.879314470328 1176.3346490469 554.455334576569
"597" 2002 "FRC12" 716.298216406613 1374.15960101822 657.861384611608
"598" 2002 "FRC13" 666.353980263375 1191.00183379357 524.647853530198
"599" 2002 "FRC14" 710.600111080924 1315.94597456021 605.345863479281
"600" 2002 "FRC21" 660.26299068611 1148.51257397313 488.249583287021
"601" 2002 "FRC22" 637.702986283083 1211.0786457498 573.375659466718
"602" 2002 "FRC23" 686.830752178498 1278.90037282737 592.069620648867
"603" 2002 "FRC24" 698.761272208396 1284.48458606047 585.723313852074
"604" 2002 "FRD11" 644.84472919553 1245.8260111173 600.981281921771
"605" 2002 "FRD12" 655.528892708494 1234.37106464385 578.842171935351
"606" 2002 "FRD13" 642.71416167127 1197.3292143172 554.615052645927
"607" 2002 "FRD21" 738.011276818496 1312.2926918439 574.281415025403
"608" 2002 "FRD22" 708.967696189809 1307.89279581963 598.925099629825
"609" 2002 "FRE11" 841.85818312048 1508.54977368701 666.69159056653
"610" 2002 "FRE12" 831.096494578158 1587.51261711654 756.416122538386
"611" 2002 "FRE21" 801.751572515986 1476.65754972396 674.905977207978
"612" 2002 "FRE22" 735.496772539104 1281.57034525724 546.073572718141
"613" 2002 "FRE23" 790.72514523415 1398.4874604773 607.762315243155
"614" 2002 "FRF11" 713.203690134225 1245.14826896525 531.944578831021
"615" 2002 "FRF12" 738.446534467563 1243.66393091664 505.217396449073
"616" 2002 "FRF21" 812.815705300651 1447.56808254133 634.752377240674
"617" 2002 "FRF22" 677.110946913448 1253.98105647716 576.870109563709
"618" 2002 "FRF23" 713.671879952227 1297.55986572026 583.887985768033
"619" 2002 "FRF24" 679.879425841108 1315.23087031577 635.351444474664
"620" 2002 "FRF31" 744.041985520714 1309.61667645386 565.574690933144
"621" 2002 "FRF32" 751.549135526494 1404.73111859069 653.181983064197
"622" 2002 "FRF33" 806.479979933817 1363.32239747616 556.842417542338
"623" 2002 "FRF34" 737.035065353968 1320.22101365673 583.185948302757
"624" 2002 "FRG01" 652.4542056622 1228.15108503797 575.696879375765
"625" 2002 "FRG02" 651.644751552374 1126.41568238616 474.770930833782
"626" 2002 "FRG03" 623.739484997631 1077.43422737442 453.694742376789
"627" 2002 "FRG04" 640.946052744468 1186.24448329024 545.298430545776
"628" 2002 "FRG05" 623.957465514783 1189.66954585173 565.712080336951
"629" 2002 "FRH01" 691.891600725684 1292.30953216555 600.417931439861
"630" 2002 "FRH02" 714.733609749954 1391.49828874552 676.764678995571
"631" 2002 "FRH03" 655.836999620377 1167.43670110064 511.599701480262
"632" 2002 "FRH04" 683.252082200309 1292.45568806486 609.203605864547
"633" 2002 "FRI11" 658.488003331011 1228.23156556973 569.743562238721
"634" 2002 "FRI12" 645.133692149676 1163.81915444327 518.685462293591
"635" 2002 "FRI13" 632.393815754748 1164.62233488586 532.22851913111
"636" 2002 "FRI14" 615.013540809664 1086.94989850381 471.936357694143
"637" 2002 "FRI15" 632.630555950988 1172.73413907541 540.103583124423
"638" 2002 "FRI21" 651.199457812738 1184.95647245338 533.757014640641
"639" 2002 "FRI22" 690.608792910232 1328.98381328232 638.375020372087
"640" 2002 "FRI23" 649.625853846593 1174.49142300853 524.865569161937
"641" 2002 "FRI31" 640.260314887866 1173.05226055431 532.791945666442
"642" 2002 "FRI32" 635.243590318911 1178.36463399801 543.121043679103
"643" 2002 "FRI33" 629.987602343954 1147.95184127231 517.964238928358
"644" 2002 "FRI34" 618.25147572148 1134.2793819337 516.02790621222
"645" 2002 "FRJ11" 641.76693656546 1155.96006426939 514.193127703932
"646" 2002 "FRJ12" 669.491856841099 1182.13809971434 512.646242873243
"647" 2002 "FRJ13" 632.23010158483 1134.78086654055 502.550764955718
"648" 2002 "FRJ14" 696.520627506391 1200.55278631932 504.032158812926
"649" 2002 "FRJ15" 660.612396592426 1201.29181568808 540.679419095657
"650" 2002 "FRJ21" 685.898795921093 1180.05817806616 494.15938214507
"651" 2002 "FRJ22" 635.187110845515 1087.08692734512 451.899816499603
"652" 2002 "FRJ23" 620.510825732118 1096.49458712697 475.983761394857
"653" 2002 "FRJ24" 618.915618471743 1087.9351662035 469.019547731754
"654" 2002 "FRJ25" 602.609294238526 1085.15972749289 482.550433254362
"655" 2002 "FRJ26" 635.333288410349 1172.17827248065 536.844984070303
"656" 2002 "FRJ27" 619.841418075088 1058.78867005683 438.947251981739
"657" 2002 "FRJ28" 620.594759151236 1083.79527351024 463.200514359001
"658" 2002 "FRK11" 699.841560125395 1303.00114949195 603.159589366555
"659" 2002 "FRK12" 642.003128117506 1228.1847801836 586.181652066098
"660" 2002 "FRK13" 680.176153378003 1296.22130888807 616.045155510069
"661" 2002 "FRK14" 676.399054304867 1275.98950846659 599.590454161728
"662" 2002 "FRK21" 619.930826372906 1113.00505773955 493.074231366648
"663" 2002 "FRK22" 604.424586894645 1158.96115641671 554.536569522061
"664" 2002 "FRK23" 646.305553742956 1131.96856522506 485.663011482104
"665" 2002 "FRK24" 636.685983576661 1103.90407581857 467.218092241906
"666" 2002 "FRK25" 654.073796340413 1221.49631038565 567.422514045235
"667" 2002 "FRK26" 647.423594921503 1115.18697955526 467.763384633758
"668" 2002 "FRK27" 635.36215052304 1132.41019853094 497.048048007898
"669" 2002 "FRK28" 620.492567583 1101.13504435377 480.642476770771
"670" 2002 "FRL01" 612.32374616463 1121.48507998366 509.161333819032
"671" 2002 "FRL02" 577.133411893495 1102.76372611953 525.630314226035
"672" 2002 "FRL03" 644.371023814282 1093.04099297491 448.669969160623
"673" 2002 "FRL04" 682.294013535235 1178.57402425186 496.280010716629
"674" 2002 "FRL05" 640.177521490912 1135.89141056995 495.713889079039
"675" 2002 "FRL06" 642.845426559469 1169.70232049084 526.856893931371
"676" 2002 "FRM01" 634.924331891224 1152.43740886815 517.513076976925
"677" 2002 "SK010" 1085.08028919473 1719.99987931242 634.919590117682
"678" 2002 "SK021" 1206.50151779128 2002.37147580349 795.869958012213
"679" 2002 "SK022" 1083.99737026109 1866.43022368532 782.432853424229
"680" 2002 "SK023" 1182.42706779323 2029.13389351574 846.706825722506
"681" 2002 "SK031" 1115.79155237832 1976.53529515589 860.743742777575
"682" 2002 "SK032" 1183.56912074103 2077.07239613682 893.503275395787
"683" 2002 "SK041" 1102.3372017038 1898.79848250534 796.461280801539
"684" 2002 "SK042" 1229.72866921377 2076.12364313147 846.394973917703
"685" 2005 "AT11" 785.78064497038 1354.23205763748 568.451412667104
"686" 2005 "AT12" 798.705739781766 1260.03330154851 461.327561766747
"687" 2005 "AT13" 796.183705357178 1249.72530619749 453.541600840316
"688" 2005 "AT21" 734.817781508114 1202.2018085099 467.384027001785
"689" 2005 "AT22" 736.040899163717 1222.42024368511 486.379344521393
"690" 2005 "AT31" 746.36842229433 1202.58179795457 456.213375660242
"691" 2005 "AT32" 711.669796913909 1140.81501474429 429.145217830383
"692" 2005 "AT33" 696.632269174237 1091.46977976784 394.837510593598
"693" 2005 "AT34" 707.004595787244 1127.93371860358 420.929122816339
"694" 2005 "CH01" 739.004182415715 1189.78183764559 450.777655229874
"695" 2005 "CH02" 567.233188930174 920.634482897182 353.401293967009
"696" 2005 "CH03" 643.464283616476 977.737960341803 334.273676725326
"697" 2005 "CH04" 643.983808174495 974.340951108211 330.357142933716
"698" 2005 "CH05" 650.125697009488 1024.6776768759 374.551979866409
"699" 2005 "CH06" 631.599965924922 986.783802328462 355.18383640354
"700" 2005 "CH07" 564.801708528578 932.756404532193 367.954696003614
"701" 2005 "CZ01" 925.01639941747 1380.50740685555 455.491007438076
"702" 2005 "CZ02" 1064.16454665322 1661.47472167517 597.310175021948
"703" 2005 "CZ03" 1030.62247162513 1566.50387660083 535.881404975704
"704" 2005 "CZ04" 1141.58036030526 1822.29414412715 680.71378382189
"705" 2005 "CZ05" 993.834773565652 1572.40893390015 578.574160334493
"706" 2005 "CZ06" 953.426949107621 1584.01385622709 630.586907119469
"707" 2005 "CZ07" 962.08426000459 1603.26867230056 641.184412295973
"708" 2005 "CZ08" 1041.17546939014 1738.4830436363 697.307574246162
"709" 2005 "DE1001" 838.518519514405 1302.55040058151 464.031881067105
"710" 2005 "DE101" 772.342664957986 1187.84306944847 415.500404490479
"711" 2005 "DE102" 792.78135340753 1187.99511866843 395.213765260898
"712" 2005 "DE103" 764.900105752604 1190.54114472961 425.641038977008
"713" 2005 "DE104" 754.619901749326 1134.90127747159 380.281375722265
"714" 2005 "DE105" 816.691078265794 1274.43080774143 457.739729475632
"715" 2005 "DE1101" 787.211845612514 1198.56621050215 411.354364889637
"716" 2005 "DE1201" 764.469413645951 1204.20966691838 439.74025327243
"717" 2005 "DE1202" 783.692726382172 1281.67570587225 497.982979490076
"718" 2005 "DE1203" 789.718283947913 1243.02734938182 453.309065433904
"719" 2005 "DE1204" 838.536507228213 1285.46506951045 446.928562282235
"720" 2005 "DE1205" 838.579695898002 1302.51776254426 463.938066646255
"721" 2005 "DE1301" 777.34084879808 1345.07879323747 567.737944439387
"722" 2005 "DE1302" 762.856267645278 1211.06529244742 448.20902480214
"723" 2005 "DE1303" 829.026846794066 1348.1583853806 519.131538586534
"724" 2005 "DE1304" 782.614951213958 1341.47561229998 558.860661086022
"725" 2005 "DE1401" 685.506232203826 1097.22520780827 411.718975604443
"726" 2005 "DE1402" 740.339503465249 1237.10552493375 496.766021468506
"727" 2005 "DE1403" 761.206223963418 1230.09164201365 468.885418050233
"728" 2005 "DE1404" 748.417675564136 1218.01799572839 469.60032016425
"729" 2005 "DE1501" 877.793505899956 1355.24887519664 477.455369296687
"730" 2005 "DE1502" 805.6349820746 1343.16132289326 537.526340818663
"731" 2005 "DE1503" 798.250350754876 1327.66864519985 529.418294444969
"732" 2005 "DE1504" 827.478138032256 1361.74166520661 534.263527174351
"733" 2005 "DE1601" 794.890731388914 1309.77985032717 514.889118938255
"734" 2005 "DE1602" 831.192077192386 1311.39405424544 480.201977053058
"735" 2005 "DE1603" 754.769339529713 1239.17767339052 484.408333860809
"736" 2005 "DE1604" 815.86566915491 1286.93171521908 471.066046064169
"737" 2005 "DE201" 768.08037273645 1199.05782398668 430.977451250233
"738" 2005 "DE301" 767.254283160475 1218.12223742345 450.867954262978
"739" 2005 "DE302" 779.958752726875 1183.39376245111 403.43500972424
"740" 2005 "DE303" 826.877130988651 1285.35867114015 458.481540151504
"741" 2005 "DE304" 753.026353541696 1191.48889962324 438.462546081543
"742" 2005 "DE305" 759.34086121108 1179.71230942783 420.371448216745
"743" 2005 "DE306" 764.892916092187 1139.9222451824 375.029329090213
"744" 2005 "DE307" 749.442995425182 1160.35276539024 410.909769965055
"745" 2005 "DE308" 778.045403396762 1195.89882555453 417.853422157771
"746" 2005 "DE309" 813.865212414776 1235.05952055803 421.194308143251
"747" 2005 "DE310" 761.963942346604 1158.63938280413 396.675440457527
"748" 2005 "DE311" 731.320019774898 1170.04845086208 438.728431087183
"749" 2005 "DE312" 798.09382163287 1223.74128348001 425.647461847141
"750" 2005 "DE313" 756.931843689578 1178.63950229269 421.707658603109
"751" 2005 "DE401" 742.99012907695 1189.57358964209 446.583460565144
"752" 2005 "DE501" 800.497200811549 1228.86748995988 428.370289148326
"753" 2005 "DE502" 782.61143043858 1261.24673579519 478.635305356613
"754" 2005 "DE503" 714.609574069419 1149.88968549883 435.280111429413
"755" 2005 "DE504" 814.341084508704 1283.25395543935 468.912870930648
"756" 2005 "DE505" 717.389149071476 1085.99486478354 368.605715712062
"757" 2005 "DE506" 810.434134349785 1296.19857181956 485.764437469777
"758" 2005 "DE507" 826.166222414378 1295.90732371108 469.741101296699
"759" 2005 "DE508" 779.570820231813 1205.08229716824 425.511476936431
"760" 2005 "DE509" 833.780214497987 1342.67238462389 508.892170125899
"761" 2005 "DE510" 777.953095966632 1165.03686063725 387.083764670622
"762" 2005 "DE511" 724.710139515119 1152.21864265528 427.50850314016
"763" 2005 "DE512" 719.441389583432 1153.82397281206 434.382583228627
"764" 2005 "DE513" 767.601694794845 1206.65964816237 439.057953367523
"765" 2005 "DE601" 754.07705811422 1195.69789835006 441.620840235842
"766" 2005 "DE602" 741.226451402735 1189.04150282328 447.815051420546
"767" 2005 "DE603" 706.926281625581 1085.67857772075 378.752296095172
"768" 2005 "DE604" 724.968475886457 1093.27826808078 368.309792194324
"769" 2005 "DE605" 751.274528022337 1125.62455429775 374.350026275413
"770" 2005 "DE701" 773.9320938869 1178.90249279265 404.970398905753
"771" 2005 "DE702" 760.172310025758 1146.25520760874 386.082897582977
"772" 2005 "DE703" 768.752064139415 1169.74666219446 400.994598055043
"773" 2005 "DE704" 743.717415161917 1197.11824004969 453.400824887773
"774" 2005 "DE705" 812.093789088304 1256.48569217903 444.391903090723
"775" 2005 "DE801" 697.446577418214 1039.72342987034 342.276852452127
"776" 2005 "DE802" 704.694088095697 1049.09693984539 344.402851749689
"777" 2005 "DE803" 725.720818648157 1121.4652443501 395.744425701943
"778" 2005 "DE804" 683.013894112062 1065.07783710589 382.063942993827
"779" 2005 "DE805" 707.39434905843 1074.65071043657 367.256361378144
"780" 2005 "DE806" 675.410194489892 1058.34621563377 382.93602114388
"781" 2005 "DE807" 694.979558927227 1071.73838768151 376.758828754288
"782" 2005 "DE808" 695.719282053717 1120.61324225865 424.893960204938
"783" 2005 "DE809" 705.999741072932 1091.91700793997 385.91726686704
